Date/Time,Unit,Value,
31/05/22 15:02:01,%RH,74,469
31/05/22 16:02:01,%RH,73,887
31/05/22 17:02:01,%RH,75,5
31/05/22 18:02:01,%RH,74,76
31/05/22 19:02:01,%RH,75,34
31/05/22 20:02:01,%RH,75,34
31/05/22 21:02:01,%RH,74,615
31/05/22 22:02:01,%RH,75,195
31/05/22 23:02:01,%RH,75,34
1/6/2022 0:02,%RH,75,34
1/6/2022 1:02,%RH,74,905
1/6/2022 2:02,%RH,74,76
1/6/2022 3:02,%RH,75,34
1/6/2022 4:02,%RH,75,773
1/6/2022 5:02,%RH,76,782
1/6/2022 6:02,%RH,83,706
1/6/2022 7:02,%RH,98,895
1/6/2022 8:02,%RH,101,5
1/6/2022 9:02,%RH,101,553
1/6/2022 10:02,%RH,99,659
1/6/2022 11:02,%RH,97,999
1/6/2022 12:02,%RH,98,256
1/6/2022 13:02,%RH,99,23
1/6/2022 14:02,%RH,99,659
1/6/2022 15:02,%RH,98,256
1/6/2022 16:02,%RH,97,357
1/6/2022 17:02,%RH,96,712
1/6/2022 18:02,%RH,95,414
1/6/2022 19:02,%RH,96,194
1/6/2022 20:02,%RH,96,194
1/6/2022 21:02,%RH,96,64
1/6/2022 22:02,%RH,95,674
1/6/2022 23:02,%RH,94,499
2/6/2022 0:02,%RH,93,53
2/6/2022 1:02,%RH,90,66
2/6/2022 2:02,%RH,90,392
2/6/2022 3:02,%RH,88,641
2/6/2022 4:02,%RH,87,1
2/6/2022 5:02,%RH,86,737
2/6/2022 6:02,%RH,86,189
2/6/2022 7:02,%RH,99,23
2/6/2022 8:02,%RH,100,672
2/6/2022 9:02,%RH,101,427
2/6/2022 10:02,%RH,100,798
2/6/2022 11:02,%RH,99,659
2/6/2022 12:02,%RH,100,293
2/6/2022 13:02,%RH,99,659
2/6/2022 14:02,%RH,99,405
2/6/2022 15:02,%RH,98,128
2/6/2022 16:02,%RH,96,64
2/6/2022 17:02,%RH,96,323
2/6/2022 18:02,%RH,94,892
2/6/2022 19:02,%RH,93,53
2/6/2022 20:02,%RH,90,526
2/6/2022 21:02,%RH,88,641
2/6/2022 22:02,%RH,86,874
2/6/2022 23:02,%RH,85,778
3/6/2022 0:02,%RH,84,952
3/6/2022 1:02,%RH,83,983
3/6/2022 2:02,%RH,84,122
3/6/2022 3:02,%RH,83,289
3/6/2022 4:02,%RH,83,1
3/6/2022 5:02,%RH,82,32
3/6/2022 6:02,%RH,82,312
3/6/2022 7:02,%RH,81,892
3/6/2022 8:02,%RH,82,32
3/6/2022 9:02,%RH,80,344
3/6/2022 10:02,%RH,79,211
3/6/2022 11:02,%RH,76,62
3/6/2022 12:02,%RH,75,918
3/6/2022 13:02,%RH,74,179
3/6/2022 14:02,%RH,74,469
3/6/2022 15:02,%RH,74,469
3/6/2022 16:02,%RH,76,206
3/6/2022 17:02,%RH,76,638
3/6/2022 18:02,%RH,78,642
3/6/2022 19:02,%RH,77,213
3/6/2022 20:02,%RH,77,69
3/6/2022 21:02,%RH,76,925
3/6/2022 22:02,%RH,77,499
3/6/2022 23:02,%RH,77,785
4/6/2022 0:02,%RH,78,784
4/6/2022 1:02,%RH,79,92
4/6/2022 2:02,%RH,79,778
4/6/2022 3:02,%RH,79,637
4/6/2022 4:02,%RH,81,611
4/6/2022 5:02,%RH,81,49
